chunk_id,strategy,text,length,start_index,end_index
2709,recursive,"
Product: Tenda S108 10/100 8 Port Desktop Switch White. Category: Network Switch. Subcategory: Networking. Price: 645৳750৳.

Product: TP-Link TL-SF1008D 8Port 10/100Mbps Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 859৳.
",251,656049,656300
2710,recursive,"
Product: Ruijie RG-ES05 5-Port 10/100 Mbps Unmanaged Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 899৳.

Product: C-Data CS2050G 5 Port Unmanaged Gigabit Switch. Category: Network Switch. Subcategory: Networking. Price: 1,190৳.
",258,656300,656558
2711,recursive,"
Product: Tenda SG105 5 Port Gigabit Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 1,280৳.

Product: TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 1,195৳1,299৳.
",251,656558,656809
2712,recursive,"
Product: TP-Link TL-SG1008D 08 Port Gigabit Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 1,738৳1,849৳.

Product: C-Data CS2080G 8 Port Unmanaged Gigabit Switch. Category: Network Switch. Subcategory: Networking. Price: 1,850৳1,900৳.
",263,656809,657072
2713,recursive,"
Product: Tenda S106PC 6-Port 100M Unmanaged PoE Switch. Category: Network Switch. Subcategory: Networking. Price: 1,950৳.

Product: Cudy FS1006P 6-Port 10/100M PoE+ Switch. Category: Network Switch. Subcategory: Networking. Price: 2,043৳2,150৳.
",246,657072,657318
2714,recursive,"
Product: Tenda S16 16 Ports Ethernet Network Switch. Category: Network Switch. Subcategory: Networking. Price: 2,070৳2,200৳.

Product: Cudy GS108D 8 Port Gigabit Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 2,002৳2,200৳.
",251,657318,657569
2715,recursive,"
Product: Mercusys MS106LP 6-Port 10/100Mbps PoE Desktop Switch. Category: Network Switch. Subcategory: Networking. Price: 2,150৳2,219৳.

Product: Hikvision DS-3E0106MP-E/M 4 Port Unmanaged PoE Switch. Category: Network Switch. Subcategory: Networking. Price: 2,150৳2,300৳.
",274,657569,657843
2716,recursive,"
Product: Ruijie RG-ES08G 8-Port Gigabit Unmanaged Switch. Category: Network Switch. Subcategory: Networking. Price: 2,350৳.

Product: Cisco Business 150AX AX1480 Dual Band Wi-Fi 6 Access Point. Category: Cisco. Subcategory: Access Point. Price: 19,500৳.
",255,657843,658098
2717,recursive,"
Product: Huawei eKitEngine AP362 Dual-Band Wi-Fi 6 Wireless Access Point. Category: Huawei. Subcategory: Access Point. Price: 23,000৳.

Product: Huawei eKitEngine AP362E Dual-Band Wi-Fi 6 Wireless Access Point. Category: Huawei. Subcategory: Access Point. Price: 23,000৳.
",273,658098,658371
2718,recursive,"
Product: Huawei eKitEngine AP263 Dual-Band Wi-Fi 6 Wireless Access Point. Category: Huawei. Subcategory: Access Point. Price: 25,000৳.

Product: Huawei eKitEngine AP661 Dual-Band WiFi 6 Wireless Access Point. Category: Huawei. Subcategory: Access Point. Price: Call for Price.
",278,658371,658649
2719,recursive,"
Product: Huawei eKitEngine AP361 1775Mbps Dual-Band WiFi 6 Access Point. Category: Huawei. Subcategory: Access Point. Price: Call for Price.

Product: Huawei eKitEngine AP371 BE3600 Dual-Band WiFi 7 Access Point. Category: Huawei. Subcategory: Access Point. Price: Call for Price.
",282,658649,658931
2720,recursive,"
Product: Huawei eKitEngine AP772E Dual-Band Access Point. Category: Huawei. Subcategory: Access Point. Price: Call for Price.

Product: Huawei eKitEngine AP772 Dual-Band Access Point. Category: Huawei. Subcategory: Access Point. Price: Call for Price.
",253,658931,659184
2721,recursive,"
Product: Huawei eKitEngine AP271E BE3600 Dual-Band WiFi 7 Access Point. Category: Huawei. Subcategory: Access Point. Price: Up Coming.

Product: Huawei eKitEngine AP673E BE14000 Tri-Band WiFi 7 Access Point. Category: Huawei. Subcategory: Access Point. Price: Up Coming.
",272,659184,659456
2722,recursive,"
Product: BDCOM WAP2100-T512 1200Mbps Dual Band Indoor PoE Access Point. Category: BDCOM. Subcategory: Access Point. Price: 10,200৳.

Product: Cisco CBS110-24T-EU 24 Port Gigabit Ethernet Unmanaged Switch With 2 Gigabit SFP. Category: Cisco. Subcategory: Network Switch. Price: 28,000৳29,000৳.
",294,659456,659750
2723,recursive,"
Product: Cisco CBS350-8P-2G-EU 10-port Business Series Managed Network Switch. Category: Cisco. Subcategory: Network Switch. Price: 31,999৳.

Product: Cisco CBS350-8P-2G-EU 8-port GE PoE+ Gigabit Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 32,000৳.
",275,659750,660025
2724,recursive,"
Product: Cisco C1000FE-24T-4G-L Catalyst 1000 Series 24-Port Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 29,400৳33,000৳.

Product: Cisco CBS350-24T-4G-EU 24-Port Gigabit Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 33,500৳.
",274,660025,660299
2725,recursive,"
Product: Cisco SF350-24P-K9-EU 24-Port 10/100 PoE Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: Out Of Stock.

Product: Cisco C1000FE-48T-4G-L 48 Port Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 45,500৳.
",253,660299,660552
2726,recursive,"
Product: Cisco CBS350-8S-E-2G 10-Port Gigabit Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 39,900৳40,700৳.

Product: Cisco CBS350-24P-4G-EU 24-Port Gigabit PoE+ SFP Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 47,040৳49,000৳.
",275,660552,660827
2727,recursive,"
Product: Cisco Catalyst C1000-24T-4G-L 24-Port Network Switch. Category: Cisco. Subcategory: Network Switch. Price: 45,045৳49,500৳.

Product: Cisco CBS350-24T-4X-EU 24-Port Gigabit Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 69,490৳.
",260,660827,661087
2728,recursive,"
Product: Cisco CBS350-48T-4G-EU 48 Port GE Gigabit Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 78,000৳78,500৳.

Product: Cisco Catalyst C1000FE-24P-4G-L 24-Port PoE Network Switch. Category: Cisco. Subcategory: Network Switch. Price: 80,000৳.
",269,661087,661356
2729,recursive,"
Product: Cisco Catalyst C1000-48T-4G-L 48 Gigabit Ethernet Network Switch. Category: Cisco. Subcategory: Network Switch. Price: 86,000৳.

Product: Cisco C1000-24P-4G-L 24 Port Gigabit POE Switch. Category: Cisco. Subcategory: Network Switch. Price: 86,400৳87,000৳.
",266,661356,661622
2730,recursive,"
Product: Cisco CBS350-24S-4G-EU 24-Port SFP Gigabit Managed Network Switch. Category: Cisco. Subcategory: Network Switch. Price: 90,000৳95,000৳.

Product: Cisco CBS350-24P-4X-EU 24 Port Gigabit PoE+ Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 105,000৳.
",279,661622,661901
2731,recursive,"
Product: Cisco C1000-24T-4X-L Catalyst 1000 Series 24-Port Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 115,000৳.

Product: Cisco CBS350-48P-4G-EU 48-port GE PoE+ Gigabit Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 123,500৳.
",275,661901,662176
2732,recursive,"
Product: Cisco C1000-24FP-4G-L 24 Port Gigabit PoE+ Compliant Managed Switch. Category: Cisco. Subcategory: Network Switch. Price: 127,000৳.

Product: Cudy FS1010P 8 Port PoE+ Unmanaged Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.
",261,662176,662437
2733,recursive,"
Product: Cudy FS1010PG 8 Port PoE+ Switch with 2 Uplink Ports. Category: Cudy. Subcategory: Network Switch. Price: 3,950৳.

Product: Cudy GS1020PS2 16-Port Gigabit PoE+ Switch with 2 Gigabit SFP Ports. Category: Cudy. Subcategory: Network Switch. Price: 19,290৳.
",264,662437,662701
2734,recursive,"
Product: Cudy GS2024S2 24-Port 2-Layer Managed Gigabit Switch with 4 Gigabit SFP Slots. Category: Cudy. Subcategory: Network Switch. Price: 20,500৳.

Product: Cudy FS108D 8 Port 10/100Mbps Desktop Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.
",272,662701,662973
2735,recursive,"
Product: Cudy GS105D 5-Port Gigabit Desktop Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.

Product: Cudy FS1016D 16-Port 10/100Mbps Desktop Switch. Category: Cudy. Subcategory: Network Switch. Price: 2,600৳.
",237,662973,663210
2736,recursive,"
Product: Cudy GS1005PTS1 5-Port Gigabit PoE+ Switch with 1 SFP Slot. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.

Product: Cudy GS1016 16-Port Gigabit Unmanaged Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.
",258,663210,663468
2737,recursive,"
Product: Cudy GS1010PE 8 Port Gigabit PoE+ Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.

Product: Cudy FS1018PS1 16 Port PoE+ Unmanaged Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.
",240,663468,663708
2738,recursive,"
Product: Cudy GS1016E 16-Port Gigabit Unmanaged Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.

Product: Cudy GS1024E 24-Port Gigabit Rackmount Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.
",246,663708,663954
2739,recursive,"
Product: Cudy FS1026PS1 24 Port Gigabit PoE+ Unmanaged Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.

Product: Cudy GS1028PS2 24 Port Gigabit PoE+ Switch. Category: Cudy. Subcategory: Network Switch. Price: Out Of Stock.
",250,663954,664204
2740,recursive,"
Product: TP-Link LS106LP 6-Port 10/100Mbps Desktop Switch with 4-Port PoE. Category: TP-Link. Subcategory: Network Switch. Price: 2,518৳2,650৳.

Product: TP-Link TL-SF1024M 24-Port 10/100Mbps Desktop Switch. Category: TP-Link. Subcategory: Network Switch. Price: 2,869৳2,989৳.
",278,664204,664482
2741,recursive,"
Product: TP-Link TL-SF1006P 6-Port 10/100Mbps Desktop PoE Switch with 4-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 2,992৳3,149৳.
",153,664482,664635
2742,recursive,"
Product: TP-Link TL-SF1009P 9-Port 10/100Mbps Desktop Switch with 8-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 3,929৳4,180৳.

Product: TP-Link LS109P 9-Port 10/100Mbps PoE Switch With 8-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 4,250৳.
",284,664635,664919
2743,recursive,"
Product: TP-Link TL-SG116 16-Port Gigabit Desktop Switch. Category: TP-Link. Subcategory: Network Switch. Price: Out Of Stock.

Product: TP-Link TL-SG1016D 16-Port Gigabit Desktop/Rackmount Switch. Category: TP-Link. Subcategory: Network Switch. Price: 5,537৳5,890৳.
",268,664919,665187
2744,recursive,"
Product: TP-Link TL-SG1210P 10-Port Gigabit Desktop Switch with 8-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 7,075৳7,090৳.

Product: TP-Link TL-SG1024D 24-Port Gigabit Rackmount Switch. Category: TP-Link. Subcategory: Network Switch. Price: 7,145৳7,990৳.
",279,665187,665466
2745,recursive,"
Product: TP-Link TL-SG2218 JetStream 16-Port Gigabit Smart Switch with 2 SFP Ports. Category: TP-Link. Subcategory: Network Switch. Price: 11,690৳.
",149,665466,665615
2746,recursive,"
Product: TP-Link TL-SG2210MP JetStream 10-Port Gigabit Smart Switch with 8-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 11,197৳13,490৳.
",158,665615,665773
2747,recursive,"
Product: TP-Link SG2218P Omada 18-Port Gigabit Smart Switch with 16-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 18,490৳.

Product: TP-Link TL-SG1218MPE 18-Port Gigabit Easy Smart Switch with 16-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 18,890৳.
",292,665773,666065
2748,recursive,"
Product: TP-Link TL-SG2428P JetStream 28-Port Gigabit Smart Switch with 24-Port PoE+. Category: TP-Link. Subcategory: Network Switch. Price: 23,641৳27,490৳.
",158,666065,666223
2749,recursive,"
Product: Mikrotik CSS610-8G-2S+IN 10 Port (8 Port Gigabit + 2 Port SFP+) Managed Smart Cloud Switch. Category: MikroTik. Subcategory: Network Switch. Price: 14,000৳15,500৳.
",174,666223,666397
2750,recursive,"
Product: Mikrotik CRS305-1G-4S+IN Single Gigabit Ethernet port Switch. Category: MikroTik. Subcategory: Network Switch. Price: 17,800৳.

Product: Mikrotik CRS112-8P-4S-IN 8 port Gigabit POE Smart Switch. Category: MikroTik. Subcategory: Network Switch. Price: 23,000৳.
",270,666397,666667
2751,recursive,"
Product: Mikrotik CRS318-16P-2S+OUT 16 Port Gigabit PoE Managed Switch With 2 SFP+ Port. Category: MikroTik. Subcategory: Network Switch. Price: 33,222৳33,900৳.

Product: Mikrotik CRS326-24S+2Q+RM 26-Port Cloud Router Switch. Category: MikroTik. Subcategory: Network Switch. Price: 78,500৳.
",292,666667,666959
2752,recursive,"
Product: Mikrotik CRS309-1G-8S+IN Gigabit port Mountable Rack Switch. Category: MikroTik. Subcategory: Network Switch. Price: 34,500৳.
",136,666959,667095
2753,recursive,"
Product: Mikrotik CRS317-1G-16S+RM (16 Port SFP + 1 Port Gigabit LAN) Managed Cloud Switch. Category: MikroTik. Subcategory: Network Switch. Price: 57,000৳57,500৳.

Product: Mikrotik CRS328-24P-4S+RM 24 port Mountable Rack Switch. Category: MikroTik. Subcategory: Network Switch. Price: 63,500৳.
",297,667095,667392
2754,recursive,"
Product: Mikrotik CRS125-24G-1S-IN 24 Port Gigabit Ethernet layer 3 Smart Switch. Category: MikroTik. Subcategory: Network Switch. Price: Out Of Stock.

Product: Mikrotik CRS112-8G-4S-IN 8 Port Layer 3 Gigabit Smart Switch. Category: MikroTik. Subcategory: Network Switch. Price: Out Of Stock.
",295,667392,667687
2755,recursive,"
Product: Mikrotik CRS328-4C-20S-4S+RM 28 Port Dual Boot Switch. Category: MikroTik. Subcategory: Network Switch. Price: Out Of Stock.
",135,667687,667822
2756,recursive,"
Product: Mikrotik CSS326-24G-2S+RM SwOS powered 24 port Gigabit Ethernet switch with two SFP+ ports in 1U rackmount case. Category: MikroTik. Subcategory: Network Switch. Price: Out Of Stock.
",193,667822,668015
2757,recursive,"
Product: Tenda S110PC 10-Port 100M Unmanaged PoE Switch. Category: Tenda. Subcategory: Network Switch. Price: 3,000৳.

Product: Tenda SG108 8-Port Gigabit Desktop Switch. Category: Tenda. Subcategory: Network Switch. Price: 2,000৳3,359৳.
",239,668015,668254
2758,recursive,"
Product: Tenda TEG1016D 16 Port Gigabit Ethernet Metal Body Switch. Category: Tenda. Subcategory: Network Switch. Price: 5,292৳5,670৳.

Product: Tenda TEF1110P-8-102W 8 Port Gigabit Desktop Switch With 8-Port PoE. Category: Tenda. Subcategory: Network Switch. Price: 6,950৳.
",276,668254,668530
2759,recursive,"
Product: Tenda TEF1118P-16-150W 16 10/100Mbps PoE +1 Gigabit/SFP Slots Switch. Category: Tenda. Subcategory: Network Switch. Price: 10,001৳10,990৳.

Product: Tenda TEG5310P-8-150W 8 Port L3 Managed PoE Switch. Category: Tenda. Subcategory: Network Switch. Price: 11,900৳.
",273,668530,668803
2760,recursive,"
Product: Tenda TEF1126P-24-250W 24 Port PoE Gigabit Switch. Category: Tenda. Subcategory: Network Switch. Price: 16,200৳.

Product: Tenda TEF1218P 16-Port 10/100Mbps + 2 Gigabit Smart PoE Switch. Category: Tenda. Subcategory: Network Switch. Price: 13,200৳15,000৳.
",266,668803,669069
2761,recursive,"
Product: Tenda TEG1118P-16-250W 16GE+2SFP 16 Port Unmanaged PoE Switch. Category: Tenda. Subcategory: Network Switch. Price: 15,780৳.

Product: Tenda TEG1050F 48 Port 48GE+2SFP Ethernet Switch. Category: Tenda. Subcategory: Network Switch. Price: 22,525৳.
",257,669069,669326
2762,recursive,"
Product: Tenda TEF1226P-24-410W 24 Port PoE Smart Switch. Category: Tenda. Subcategory: Network Switch. Price: 24,200৳.

Product: Tenda TEG3224P 24-Port 10/100/1000 Mbps + 4 Shared SFP PoE Managed Switch. Category: Tenda. Subcategory: Network Switch. Price: 29,900৳.
",268,669326,669594
2763,recursive,"
Product: Tenda TEG5328P-24-410W (410W) L3 Managed PoE Switch. Category: Tenda. Subcategory: Network Switch. Price: 34,079৳.

Product: Tenda TEG3210P 8G+2SFP Managed PoE Switch. Category: Tenda. Subcategory: Network Switch. Price: Up Coming.
",242,669594,669836
2764,recursive,"
Product: Tenda SG80 8-port Gigabit Switch. Category: Tenda. Subcategory: Network Switch. Price: Out Of Stock.

Product: Hikvision DS-3E0110MP-E/M 8 Port Fast Ethernet Unmanaged PoE Switch. Category: HikVision. Subcategory: Network Switch. Price: 3,700৳.
",255,669836,670091
2765,recursive,"
Product: Hikvision DS-3E0318P-E/M(B) 16-Port Fast Ethernet Unmanaged POE Switch. Category: HikVision. Subcategory: Network Switch. Price: 17,500৳.
",148,670091,670239
2766,recursive,"
Product: Hikvision DS-3E0105P-E/M(B) 4-Port Fast Ethernet Unmanaged POE Switch. Category: HikVision. Subcategory: Network Switch. Price: Out Of Stock.

Product: Hikvision DS-3E0109P-E/M(B) 8 Port Unmanaged PoE Switch. Category: HikVision. Subcategory: Network Switch. Price: Out Of Stock.
",290,670239,670529
2767,recursive,"
Product: Hikvision DS-3E0326P-E/M(B) 24 Port Unmanaged POE Switch. Category: HikVision. Subcategory: Network Switch. Price: Out Of Stock.

Product: D Link DGS-1008A 8-Port Gigabit Easy Desktop Switch. Category: D-Link. Subcategory: Network Switch. Price: 2,790৳.
",264,670529,670793
2768,recursive,"
Product: D-Link DES-1016A-16-port 10/100M Unmanaged Switch. Category: D-Link. Subcategory: Network Switch. Price: 2,928৳3,050৳.

Product: D-link DES-F1010P-E 10 Port Unmanaged PoE Switch. Category: D-Link. Subcategory: Network Switch. Price: 5,200৳5,400৳.
",257,670793,671050
2769,recursive,"
Product: D-LINK DGS-1016A 16-Port Gigabit Unmanaged Desktop Switch. Category: D-Link. Subcategory: Network Switch. Price: 7,800৳.

Product: D-Link DGS-1024C 24-Port 10/100/1000Base Unmanaged Switch. Category: D-Link. Subcategory: Network Switch. Price: 9,310৳9,500৳.
",268,671050,671318
2770,recursive,"
Product: D-Link DES-1024C 24 Port 10/100 Unmanaged Rack Mount Switch. Category: D-Link. Subcategory: Network Switch. Price: 9,800৳.

Product: D-Link DGS-1210-28 24-Port Smart Managed Gigabit Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.
",268,671318,671586
2771,recursive,"
Product: D-Link DGS-1210-52 52-port Gigabit Smart Managed Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.

Product: Dlink DES-1008C 8 Port 10/100 Unmanaged Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.
",261,671586,671847
2772,recursive,"
Product: D-Link DES-1008P 8-Port Desktop Switch with 4 PoE Ports. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.

Product: D-Link DGS-1008MP 8 port 10/100/1000 Giga Unmanaged PoE Desktop Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.
",285,671847,672132
2773,recursive,"
Product: D-Link DGS-1210-10P 8 Port Gigabit Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.

Product: D-Link DES-1024D 24-Ports 10/100 Fast Ethernet Unmanaged Rack Mount Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.
",275,672132,672407
2774,recursive,"
Product: D-Link DES-1210-28P Web Smart 24-Port Fast PoE Ethernet Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.

Product: D-Link DES-1210-52 48 Port Gigabit Smart Managed Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.
",277,672407,672684
2775,recursive,"
Product: D-Link DGS-1510-28X Layer 3 Lite 24 Port Gigabit 4 SFP Plus Smart Managed Gigabit Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.

Product: D-Link DGS-1210-52 48-port Gigabit Switch. Category: D-Link. Subcategory: Network Switch. Price: Out Of Stock.
",289,672684,672973
2776,recursive,"
Product: Solitine SOL-7912 12 Port 10G L3 Managed Network Switch. Category: Solitine. Subcategory: Network Switch. Price: 32,000৳.

Product: Solitine S3028X-DP 28 Port Managed Network Switch. Category: Solitine. Subcategory: Network Switch. Price: 46,500৳.
",258,672973,673231
2777,recursive,"
Product: Ruijie RG-ES106D-P V2 6-port Desktop Unmanaged PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 4,000৳.

Product: Ruijie RG-ES205GC-P 5-Port Gigabit Smart Cloud Managed PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 6,490৳.
",270,673231,673501
2778,recursive,"
Product: Ruijie RG-ES206GS-P 6-Port Gigabit Managed Smart PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 7,500৳.

Product: Ruijie RG-ES216GC 16 Port Gigabit Smart Managed Switch. Category: Ruijie. Subcategory: Network Switch. Price: 11,500৳.
",262,673501,673763
2779,recursive,"
Product: Ruijie RG-ES110GDS-P 10-port Unmanaged PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 12,500৳.

Product: Ruijie RG-ES210GC-LP 10-Port Gigabit Smart Cloud Managed PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 12,500৳.
",266,673763,674029
2780,recursive,"
Product: Ruijie RG-ES209GC-P 9-Port Gigabit Smart Cloud Managed PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 12,800৳.

Product: Ruijie RG-ES124GD 24-Port Gigabit Unmanaged Switch. Category: Ruijie. Subcategory: Network Switch. Price: 13,000৳.
",265,674029,674294
2781,recursive,"
Product: Ruijie RG-NBS3100-8GT2SFP 8 Port Gigabit L2 Managed Switch. Category: Ruijie. Subcategory: Network Switch. Price: 13,500৳.

Product: Ruijie RG-ES118S-LP 16-Port Desktop Unmanaged PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 17,000৳.
",264,674294,674558
2782,recursive,"
Product: Ruijie RG-ES224GC 24-Port Gigabit Smart Cloud Managed Switch. Category: Ruijie. Subcategory: Network Switch. Price: 20,000৳.

Product: Ruijie RG-ES118GS-P 18-Port Unmanaged PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 21,000৳.
",258,674558,674816
2783,recursive,"
Product: Ruijie RG-NBS3100-24GT4SFP 28-Port Gigabit Layer 2 Cloud Managed Switch. Category: Ruijie. Subcategory: Network Switch. Price: 21,000৳.

Product: Ruijie RG-ES126FGS-LP 24-Port Unmanaged PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 22,000৳.
",271,674816,675087
2784,recursive,"
Product: Ruijie RG-ES126S-LP V2 24-Port Desktop Unmanaged PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 22,500৳.

Product: Ruijie RG-NBS3100-8GT2SFP-P 8 Port Gigabit L2 Managed POE Switch. Category: Ruijie. Subcategory: Network Switch. Price: 23,500৳.
",273,675087,675360
2785,recursive,"
Product: Ruijie RG-ES218GC-P 18-Port Gigabit Smart Cloud Managed PoE Switch. Category: Ruijie. Subcategory: Network Switch. Price: Up Coming.

Product: Ruijie RG-ES08 8-Port 10/100 Mbps Unmanaged Desktop Switch. Category: Ruijie. Subcategory: Network Switch. Price: Out Of Stock.
",281,675360,675641
2786,recursive,"
Product: Netgear GS108E 8-Port Gigabit Plus Managed Desktop Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 3,780৳4,200৳.

Product: Netgear GS305P 5-Port Gigabit Desktop Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 8,200৳.
",257,675641,675898
2787,recursive,"
Product: Netgear GS108LP 8-Port Gigabit PoE Unmanaged Rackmount Switch (PoE Budget 60W). Category: NETGEAR. Subcategory: Network Switch. Price: 11,500৳.

Product: Netgear GS324 24-Port Gigabit Rackmount Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 10,736৳12,200৳.
",283,675898,676181
2788,recursive,"
Product: Netgear GS310TP 8-Port Gigabit PoE+ Ethernet Smart Managed Pro Desktop Switch with 2 SFP Ports. Category: NETGEAR. Subcategory: Network Switch. Price: 20,500৳.

Product: Netgear GS110TP 10-Port Gigabit Ethernet Smart Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 20,500৳.
",299,676181,676480
2789,recursive,"
Product: Netgear GS116LP 16-Port Gigabit Ethernet Rackmount Unmanaged PoE/PoE+ Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 20,500৳23,500৳.

Product: Netgear GS724T 24 Port Smart Gigabit Managed Pro Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 31,300৳.
",290,676480,676770
2790,recursive,"
Product: Netgear GS348 48-Port Gigabit Unmanaged Rackmount Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 42,500৳.

Product: Netgear GS728TP 24 + 4 SFP Port Pro Safe Gigabit PoE Manage Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 48,000৳48,500৳.
",281,676770,677051
2791,recursive,"
Product: Netgear GS748T 48-Port Gigabit Ethernet Smart Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 64,000৳.

Product: Netgear M4250-10G2F-PoE+ AV Line 8G PoE+ 1G and SFP Managed Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 75,000৳.
",270,677051,677321
2792,recursive,"
Product: Netgear GS752TP 52 Port Gigabit Ethernet Smart Switch (4SFP). Category: NETGEAR. Subcategory: Network Switch. Price: 93,500৳.

Product: Netgear M4300-28G (GSM4328S) 28 Port Stackable L3 Managed Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 168,000৳.
",277,677321,677598
2793,recursive,"
Product: Netgear M4300-52G 48 Port Gigabit Stackable Managed Switch. Category: NETGEAR. Subcategory: Network Switch. Price: 215,000৳.

Product: Netgear AV Line M4250-40G8XF-PoE+ 48 Port Managed Switch. Category: NETGEAR. Subcategory: Network Switch. Price: Call for Price.
",274,677598,677872
2794,recursive,"
Product: Netgear GS316P 16 Port Gigabit Ethernet Unmanaged PoE+ Switch with Flex PoE (115W). Category: NETGEAR. Subcategory: Network Switch. Price: Call for Price.
",165,677872,678037
2795,recursive,"
Product: NETGEAR GS110EMX 8-Port Gigabit Ethernet Plus Switch. Category: NETGEAR. Subcategory: Network Switch. Price: Call for Price.

Product: NETGEAR GS316EP 16-Port PoE+ Gigabit Ethernet Plus Switch. Category: NETGEAR. Subcategory: Network Switch. Price: Call for Price.
",275,678037,678312
2796,recursive,"
Product: Netgear M4250-16XF AV Line 16-port SFP+ 10G Managed Switch. Category: NETGEAR. Subcategory: Network Switch. Price: Call for Price.

Product: Dahua PFS3009-8ET-65 8-Port POE Switch. Category: Dahua. Subcategory: Network Switch. Price: 4,900৳.
",252,678312,678564
2797,recursive,"
Product: Dahua PFS3226-24ET-240 26-Port Unmanaged PoE Switch. Category: Dahua. Subcategory: Network Switch. Price: 22,500৳.

Product: BDCOM S1200-8P2G 8 Ports PoE Switch With 2 Gigabit Ports. Category: BDCOM. Subcategory: Network Switch. Price: 4,200৳.
",254,678564,678818
2798,recursive,"
Product: BDCOM S1210-8P 8 Ports 100M Unmanaged Switch. Category: BDCOM. Subcategory: Network Switch. Price: 8,500৳.

Product: BDCOM S2510-C 8 ports Managed Switch. Category: BDCOM. Subcategory: Network Switch. Price: 9,500৳.
",226,678818,679044
2799,recursive,"
Product: BDCOM S1500-24T2S 24-Port Gigabit Switch. Category: BDCOM. Subcategory: Network Switch. Price: 10,000৳.

Product: BDCOM S1500-16P2S 16-Port Unmanaged PoE Switch. Category: BDCOM. Subcategory: Network Switch. Price: 15,200৳.
",234,679044,679278
